Listing_ID;Last_scraped;Source;Host_ID;Host_since;host_location;Aux.;Host_Location2;Host_response_time;Host_response_rate;Host_response_rate_num;Host_acceptance_rate;Host_acceptance_rate_num;host_is_superhost;Superhost;Superhost2;Host_listings_count;Host_total_listings_count;host_verifications;Host_verification;Host_identity_verified;Host_identity_verified2;Neighbourhood_group_cleansed;Property_type;Room_type;Num. Accommodates;Bathrooms_initial;Num. Bathrooms;Bathrooms_text;Shared_bathrooms;Bedrooms_initial;Beds_initial;Price;Price_€;minimum_nights;minimum_night_category;maximum_nights;maximum_nights_category;minimum_minimum_nights;maximum_minimum_nights;minimum_maximum_nights;maximum_maximum_nights;minimum_nights_avg_ntm;maximum_nights_avg_ntm;calendar_updated;has_availability;availability_30;availability_60;availability_90;availability_365;anual_availability;calendar_last_scraped;number_of_reviews;number_of_reviews_ltm;number_of_reviews_l30d;availability_eoy;number_of_reviews_ly;first_review;last_review;review_scores_rating_ininitial;Review_scores_rating2;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;Instant_bookable2;calculated_host_listings_count;calculated_host_listings_count_entire_homes;calculated_host_listings_count_private_rooms;calculated_host_listings_count_shared_rooms;reviews_per_month
727588;10/03/2025;previous scrape;498646;10/04/2011;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;12;14;email, phone;email, phone;t;True;Puente de Vallecas;Entire rental unit;Entire home/apt;4;;0;1 bath;Private;2;;;;30;Montly rental;360;Long stay (up to 1 year);13;30;1125;1125;294;11250;;t;0;0;8;279;High availability;10/03/2025;31;4;1;211;3;18/08/2015;08/02/2025;435;4,35;452;419;481;477;41;423;f;False;3;1;2;0;27
233011;08/03/2025;city scrape;1146227;12/09/2011;Madrid, Spain;1;Spain;within a few hours;86%;0,86;77%;0,77;f;f;False;2;3;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$71.00;71,00;2;Very short stay;18;Short to medium stay;1;3;18;18;20;180;;t;6;10;18;231;High availability;08/03/2025;73;42;1;165;38;20/06/2012;09/02/2025;455;4,55;462;467;459;47;484;448;f;False;2;2;0;0;47
256004;08/03/2025;city scrape;1732442;10/02/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;99%;0,99;f;f;False;7;21;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;10;10;1;1 private bath;Private;3;8;$113.00;113,00;3;Very short stay;300;Long stay (up to 1 year);2;4;300;300;25;3000;;t;0;0;0;0;Not available;08/03/2025;214;23;0;0;29;20/03/2012;24/01/2025;464;4,64;463;47;482;481;497;454;f;False;6;0;6;0;136
258713;12/03/2025;city scrape;1359945;01/11/2011;Madrid, Spain;1;Spain;within an hour;100%;1,00;91%;0,91;t;t;True;1;5;email, phone;email, phone;t;True;Arganzuela;Entire condo;Entire home/apt;2;10;1;1 bath;Private;1;1;$110.00;110,00;4;Short stay;30;Medium stay (up to 3 months);4;4;30;30;40;300;;t;0;0;0;0;Not available;12/03/2025;77;33;2;0;37;11/04/2013;23/02/2025;49;0,49;491;491;494;492;483;478;f;False;1;1;0;0;53
260951;10/03/2025;previous scrape;1351865;30/10/2011;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;6;email, phone;email, phone;t;True;Hortaleza;Entire loft;Entire home/apt;4;;0;1.5 baths;Private;4;;;;3;Very short stay;90;Long stay (up to 1 year);2;3;1125;1125;23;11250;;t;0;0;0;0;Not available;10/03/2025;142;6;1;0;4;27/04/2012;17/02/2025;47;0,47;477;487;488;484;424;472;f;False;2;2;0;0;91
261878;12/03/2025;city scrape;1373873;05/11/2011;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;1;1;email, phone;email, phone;f;False;Centro;Entire loft;Entire home/apt;2;10;1;1 bath;Private;1;1;$138.00;138,00;1;Very short stay;1125;No real limit;1;2;1125;1125;13;11250;;t;8;16;29;115;Medium availability;12/03/2025;661;49;2;115;50;18/11/2011;23/02/2025;492;4,92;493;476;498;499;497;483;f;False;1;1;0;0;408
263748;05/03/2025;city scrape;1351865;30/10/2011;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;6;email, phone;email, phone;t;True;Hortaleza;Entire loft;Entire home/apt;4;10;1;1 bath;Private;2;3;$91.00;91,00;2;Very short stay;120;Long stay (up to 1 year);2;2;1125;1125;20;11250;;t;12;34;60;301;High availability;05/03/2025;153;20;2;242;18;30/07/2012;01/03/2025;477;4,77;479;493;489;489;434;468;t;True;2;2;0;0;100
730502;06/03/2025;city scrape;3797913;08/10/2012;Madrid, Spain;1;Spain;within a few hours;100%;1,00;74%;0,74;t;t;True;3;14;phone;phone;t;True;Centro;Entire rental unit;Entire home/apt;6;20;2;2 baths;Private;2;5;$131.00;131,00;5;Short stay;1125;No real limit;3;5;1125;1125;50;11250;;t;9;18;22;51;Low availability;06/03/2025;95;21;0;51;22;02/01/2015;06/11/2024;484;4,84;486;491;491;494;497;481;f;False;3;3;0;0;77
733365;05/03/2025;city scrape;3821608;10/10/2012;Madrid, Spain;1;Spain;within a few hours;100%;1,00;89%;0,89;t;t;True;1;2;email, phone;email, phone;t;True;Chamberí;Private room in home;Private room;1;10;1;1 shared bath;Shared;1;1;$41.00;41,00;3;Very short stay;30;Medium stay (up to 3 months);3;3;30;30;30;300;;t;6;12;12;12;Low availability;05/03/2025;113;18;0;12;21;22/05/2014;11/12/2024;493;4,93;496;498;499;496;49;488;f;False;1;0;1;0;86
734053;07/03/2025;city scrape;3825783;10/10/2012;Madrid, Spain;1;Spain;within a few hours;100%;1,00;42%;0,42;t;t;True;1;4;email, phone;email, phone;t;True;Retiro;Private room in home;Private room;1;10;1;1 bath;Private;1;1;$45.00;45,00;30;Montly rental;1825;No real limit;1;30;1825;1825;299;18250;;t;1;10;10;93;Medium availability;07/03/2025;16;4;0;32;4;20/11/2016;22/11/2024;50;0,5;494;463;50;50;494;488;f;False;1;0;1;0;16
745664;12/03/2025;city scrape;3591751;17/09/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;97%;0,97;t;t;True;2;2;email, phone;email, phone;t;True;Arganzuela;Private room in rental unit;Private room;2;10;1;1 private bath;Private;1;2;$40.00;40,00;3;Very short stay;4;Short stay only;3;3;4;4;30;40;;t;6;17;29;205;High availability;12/03/2025;517;45;5;143;44;14/06/2014;11/03/2025;481;4,81;478;461;495;494;488;485;f;False;2;0;2;0;395
747873;12/03/2025;city scrape;1625657;19/01/2012;Madrid, Spain;1;Spain;within a few hours;100%;1,00;89%;0,89;t;t;True;4;6;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;1;$106.00;106,00;2;Very short stay;60;Medium stay (up to 3 months);1;3;60;60;16;600;;t;7;12;22;22;Low availability;12/03/2025;394;30;1;22;30;29/10/2012;24/02/2025;489;4,89;492;491;491;492;493;486;f;False;3;3;0;0;262
748627;07/03/2025;previous scrape;3802511;08/10/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;1;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;;0;1 bath;Private;1;;;;180;Extended temporary rental;330;Long stay (up to 1 year);59;180;330;330;1613;3300;;t;30;55;59;149;Medium availability;07/03/2025;48;40;0;149;43;08/01/2013;03/01/2025;483;4,83;483;496;492;498;471;477;t;True;1;1;0;0;32
748854;06/03/2025;city scrape;1888816;09/03/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;79%;0,79;t;t;True;4;10;email, phone;email, phone;t;True;Arganzuela;Private room in rental unit;Private room;1;15;1,5;1.5 shared baths;Shared;1;1;$34.00;34,00;5;Short stay;365;Long stay (up to 1 year);1;5;365;365;50;3650;;t;7;17;47;118;Medium availability;06/03/2025;206;14;1;118;15;02/02/2013;12/02/2025;466;4,66;463;471;483;47;472;465;f;False;4;0;4;0;140
749957;12/03/2025;city scrape;124972;14/05/2010;Madrid, Spain;1;Spain;within an hour;100%;1,00;78%;0,78;t;t;True;4;47;email, phone;email, phone;t;True;Moncloa - Aravaca;Entire rental unit;Entire home/apt;1;10;1;1 bath;Private;0;1;$64.00;64,00;15;Long stay;360;Long stay (up to 1 year);8;15;360;360;144;3600;;t;0;0;0;0;Not available;12/03/2025;40;7;1;0;4;31/03/2013;22/02/2025;495;4,95;495;49;498;498;488;488;f;False;4;2;2;0;27
750257;07/03/2025;previous scrape;130907;24/05/2010;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;3;6;email, phone;email, phone;f;False;Centro;Entire rental unit;Entire home/apt;2;;0;1 bath;Private;1;;;;5;Short stay;90;Long stay (up to 1 year);5;5;90;90;50;900;;;0;0;0;0;Not available;07/03/2025;23;0;0;0;0;30/09/2013;02/06/2019;426;4,26;45;483;478;478;459;426;f;False;3;3;0;0;17
272279;10/03/2025;previous scrape;1425071;20/11/2011;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;23;email, phone, work_email;email, phone, work_email;t;True;Centro;Entire rental unit;Entire home/apt;3;;0;1 bath;Private;1;;;;5;Short stay;45;Medium stay (up to 3 months);4;5;45;45;50;450;;t;0;6;6;6;Low availability;10/03/2025;243;29;2;6;29;08/01/2012;28/02/2025;476;4,76;487;479;487;49;473;475;f;False;2;2;0;0;152
280733;08/03/2025;city scrape;596469;17/05/2011;Madrid, Spain;1;Spain;within an hour;99%;0,99;95%;0,95;t;t;True;30;79;email, phone, work_email;email, phone, work_email;t;True;Centro;Entire serviced apartment;Entire home/apt;4;10;1;1 bath;Private;1;2;$129.00;129,00;1;Very short stay;365;Long stay (up to 1 year);5;13;999;999;113;9990;;t;2;8;29;282;High availability;08/03/2025;70;11;0;226;12;08/07/2013;22/12/2024;473;4,73;483;48;484;477;479;469;f;False;29;29;0;0;49
281224;06/03/2025;city scrape;1466005;02/12/2011;Madrid, Spain;1;Spain;N/A;N/A;;100%;1,00;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$129.00;129,00;2;Very short stay;1000;No real limit;2;3;1125;1125;29;11250;;t;21;32;48;323;High availability;06/03/2025;136;0;0;259;0;18/09/2016;21/06/2023;451;4,51;467;478;458;476;496;449;f;False;1;1;0;0;132
287660;10/03/2025;previous scrape;1496188;12/12/2011;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;2;8;email, phone, work_email;email, phone, work_email;t;True;Centro;Private room in rental unit;Private room;1;;0;1 bath;Private;;;;;1;Very short stay;365;Long stay (up to 1 year);1;1;365;365;10;3650;;t;0;0;0;0;Not available;10/03/2025;11;0;0;0;0;04/03/2012;08/11/2014;50;0,5;48;49;49;50;47;49;f;False;2;1;1;0;7
289555;08/03/2025;city scrape;901218;01/08/2011;Madrid, Spain;1;Spain;within an hour;99%;0,99;83%;0,83;f;f;False;82;117;email, phone;email, phone;t;True;Centro;Private room in rental unit;Private room;6;10;1;1 private bath;Private;1;2;$160.00;160,00;4;Short stay;360;Long stay (up to 1 year);1;4;360;360;23;3600;;t;30;60;90;301;High availability;08/03/2025;191;12;0;235;12;06/09/2013;07/11/2024;453;4,53;453;446;471;469;484;459;f;False;62;9;53;0;136
310333;12/03/2025;city scrape;1596220;11/01/2012;Madrid, Spain;1;Spain;within a few hours;100%;1,00;100%;1,00;t;t;True;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;2;4;$63.00;63,00;186;Extended temporary rental;350;Long stay (up to 1 year);186;186;350;350;1860;3500;;t;28;58;88;158;Medium availability;12/03/2025;181;16;0;88;17;09/09/2012;02/01/2025;469;4,69;478;478;486;49;487;464;f;False;1;1;0;0;119
336672;10/03/2025;previous scrape;1716726;07/02/2012;Neuchâtel, Switzerland;1;Switzerland;N/A;N/A;;100%;1,00;f;f;False;1;1;email, phone;email, phone;t;True;Arganzuela;Entire rental unit;Entire home/apt;6;;0;2 baths;Private;4;;;;2;Very short stay;35;Medium stay (up to 3 months);2;3;1125;1125;23;11250;;t;0;0;0;0;Not available;10/03/2025;198;40;0;0;46;10/12/2017;10/01/2025;479;4,79;478;462;484;488;475;468;f;False;1;1;0;0;224
751527;07/03/2025;city scrape;3951702;23/10/2012;Madrid, Spain;1;Spain;within a day;100%;1,00;54%;0,54;t;t;True;1;1;phone;phone;t;True;Centro;Entire rental unit;Entire home/apt;8;25;2,5;2.5 baths;Private;4;6;$243.00;243,00;5;Short stay;366;No real limit;5;5;366;366;50;3660;;t;1;1;1;53;Low availability;07/03/2025;103;18;0;1;23;12/04/2013;29/11/2024;499;4,99;497;496;497;499;493;494;f;False;1;1;0;0;71
751530;06/03/2025;city scrape;3898452;17/10/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$62.00;62,00;2;Very short stay;260;Long stay (up to 1 year);2;2;1125;1125;20;11250;;t;2;2;4;9;Low availability;06/03/2025;598;48;4;9;48;05/11/2012;03/03/2025;487;4,87;485;493;494;496;497;485;t;True;2;2;0;0;398
752424;06/03/2025;city scrape;216570;29/08/2010;Madrid, Spain;1;Spain;N/A;N/A;;0%;0,00;f;f;False;2;2;email, phone, work_email;email, phone, work_email;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;2;3;$277.00;277,00;2;Very short stay;7;Short stay only;2;2;7;7;20;70;;t;27;57;87;87;Low availability;06/03/2025;116;0;0;87;0;07/11/2012;10/07/2022;451;4,51;453;465;477;473;476;463;f;False;1;1;0;0;77
752883;05/03/2025;city scrape;3960415;24/10/2012;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Latina;Private room in rental unit;Private room;1;10;1;1 shared bath;Shared;1;1;$43.00;43,00;200;Extended temporary rental;365;Long stay (up to 1 year);200;200;365;365;2000;3650;;t;23;53;83;358;High availability;05/03/2025;0;0;0;295;0;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;No reviews;f;False;1;0;1;0;
754678;06/03/2025;city scrape;3961468;24/10/2012;Guadalajara, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;8;20;2;2 baths;Private;3;5;$144.00;144,00;3;Very short stay;90;Long stay (up to 1 year);3;3;1125;1125;30;11250;;t;3;5;8;62;Low availability;06/03/2025;414;43;2;61;47;22/01/2013;15/02/2025;485;4,85;491;475;496;493;497;482;t;True;1;1;0;0;281
755587;12/03/2025;city scrape;3898452;17/10/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$62.00;62,00;3;Very short stay;365;Long stay (up to 1 year);2;3;1125;1125;30;11250;;t;0;2;3;6;Low availability;12/03/2025;557;48;4;6;54;11/12/2012;24/02/2025;491;4,91;489;495;496;498;497;491;t;True;2;2;0;0;373
758670;07/03/2025;previous scrape;2536524;03/06/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;;d;Unknown;11;11;email, phone;email, phone;t;True;San Blas - Canillejas;Private room in rental unit;Private room;2;;0;1 shared bath;Shared;1;;;;28;Long stay;730;No real limit;28;28;1125;1125;280;11250;;t;0;0;0;218;High availability;07/03/2025;29;2;1;153;2;22/03/2015;28/02/2025;476;4,76;472;459;479;49;441;462;f;False;4;0;4;0;24
760482;07/03/2025;previous scrape;4008643;29/10/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;4;4;email, phone;email, phone;t;True;Tetuán;Entire rental unit;Entire home/apt;8;;0;2 baths;Private;3;;;;3;Very short stay;1125;No real limit;3;3;183;183;30;1830;;t;0;0;0;3;Low availability;07/03/2025;108;7;0;3;7;12/12/2012;10/10/2024;478;4,78;465;485;487;488;469;469;t;True;2;2;0;0;72
336834;12/03/2025;city scrape;1713427;07/02/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;95%;0,95;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;5;10;1;1 bath;Private;2;4;$84.00;84,00;5;Short stay;1125;No real limit;5;5;1125;1125;50;11250;;t;9;11;11;263;High availability;12/03/2025;62;8;1;193;8;01/04/2012;05/03/2025;462;4,62;473;428;488;475;497;461;f;False;1;1;0;0;39
339144;10/03/2025;city scrape;1721158;08/02/2012;Madrid, Spain;1;Spain;within a day;100%;1,00;90%;0,90;t;t;True;3;5;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;2;$90.00;90,00;25;Long stay;1125;No real limit;20;25;1125;1125;248;11250;;t;2;5;32;47;Low availability;10/03/2025;148;5;1;47;5;05/04/2012;28/02/2025;489;4,89;49;496;499;498;482;486;f;False;3;3;0;0;94
339171;06/03/2025;city scrape;1722284;08/02/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;1;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$120.00;120,00;3;Very short stay;1125;No real limit;3;3;1125;1125;30;11250;;t;1;4;6;93;Medium availability;06/03/2025;207;11;0;55;13;23/04/2012;04/01/2025;489;4,89;489;495;49;494;495;488;t;True;1;1;0;0;132
342095;07/03/2025;city scrape;1703448;05/02/2012;Madrid, Spain;1;Spain;within a few hours;100%;1,00;72%;0,72;t;t;True;2;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;2;$95.00;95,00;5;Short stay;1125;No real limit;5;5;1125;1125;50;11250;;t;1;4;4;238;High availability;07/03/2025;49;10;0;173;11;29/05/2012;25/12/2024;483;4,83;491;492;494;492;479;481;f;False;2;2;0;0;32
354838;10/03/2025;previous scrape;1496188;12/12/2011;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;2;8;email, phone, work_email;email, phone, work_email;t;True;Centro;Entire rental unit;Entire home/apt;3;;0;1 bath;Private;2;;;;20;Long stay;300;Long stay (up to 1 year);20;20;300;300;200;3000;;t;0;0;0;0;Not available;10/03/2025;38;0;0;0;0;08/04/2012;03/07/2018;473;4,73;479;424;489;492;489;458;f;False;2;1;1;0;24
361053;10/03/2025;city scrape;1729503;10/02/2012;Madrid, Spain;1;Spain;within a few hours;100%;1,00;95%;0,95;t;t;True;3;4;email, phone;email, phone;t;True;Retiro;Entire rental unit;Entire home/apt;5;10;1;1 bath;Private;2;4;$97.00;97,00;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;0;0;0;0;Not available;10/03/2025;289;55;6;0;60;08/04/2012;03/03/2025;463;4,63;468;47;488;487;48;458;f;False;2;2;0;0;184
363476;06/03/2025;city scrape;1836617;01/03/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;99%;0,99;f;f;False;1;1;email, phone, work_email;email, phone, work_email;t;True;Centro;Private room in rental unit;Private room;2;15;1,5;1.5 shared baths;Shared;1;1;$52.00;52,00;2;Very short stay;90;Long stay (up to 1 year);1;2;1125;1125;20;11250;;t;5;8;13;209;High availability;06/03/2025;618;54;4;156;61;12/04/2012;25/02/2025;456;4,56;453;457;472;479;497;455;f;False;1;0;1;0;393
371532;12/03/2025;city scrape;1871034;06/03/2012;United States;0;United States;within an hour;100%;1,00;100%;1,00;t;t;True;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;3;10;1;1 bath;Private;1;2;$90.00;90,00;2;Very short stay;365;Long stay (up to 1 year);2;2;365;365;20;3650;;t;0;0;0;35;Low availability;12/03/2025;173;28;3;33;30;11/05/2012;07/03/2025;49;0,49;494;48;485;496;499;486;t;True;1;1;0;0;111
761159;06/03/2025;city scrape;4012290;30/10/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$70.00;70,00;2;Very short stay;1125;No real limit;2;2;1125;1125;20;11250;;t;2;4;6;23;Low availability;06/03/2025;625;68;7;23;64;05/11/2012;04/03/2025;492;4,92;494;496;497;497;498;493;t;True;2;2;0;0;416
763214;06/03/2025;city scrape;4032439;01/11/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;97%;0,97;t;t;True;1;2;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;1;2;$100.00;100,00;3;Very short stay;60;Medium stay (up to 3 months);3;3;1125;1125;30;11250;;t;16;20;33;260;High availability;06/03/2025;233;50;2;229;47;30/12/2013;21/02/2025;479;4,79;485;478;494;489;491;479;t;True;1;1;0;0;171
768311;10/03/2025;city scrape;4053105;04/11/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;2;8;phone;phone;t;True;Centro;Entire loft;Entire home/apt;2;10;1;1 bath;Private;1;1;$80.00;80,00;1;Very short stay;1125;No real limit;1;1;1125;1125;10;11250;;t;3;5;14;160;Medium availability;10/03/2025;285;18;1;122;26;03/01/2013;05/03/2025;481;4,81;485;486;493;491;495;472;t;True;2;2;0;0;192
772646;06/03/2025;city scrape;3606346;18/09/2012;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;6;13;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;4;10;1;1 bath;Private;0;1;$101.00;101,00;1;Very short stay;30;Medium stay (up to 3 months);1;3;30;30;26;300;;t;7;26;26;26;Low availability;06/03/2025;302;43;2;26;42;17/03/2013;04/03/2025;476;4,76;479;48;477;482;495;468;t;True;6;6;0;0;207
780397;06/03/2025;city scrape;4068975;05/11/2012;Madrid, Spain;1;Spain;N/A;N/A;;0%;0,00;f;f;False;1;1;email, phone;email, phone;t;True;Arganzuela;Entire rental unit;Entire home/apt;8;20;2;2 baths;Private;3;6;$141.00;141,00;3;Very short stay;1125;No real limit;3;3;1125;1125;30;11250;;t;0;0;0;0;Not available;06/03/2025;22;0;0;0;0;19/03/2013;12/06/2017;418;4,18;452;432;468;486;441;432;f;False;1;1;0;0;15
780743;08/03/2025;city scrape;2057313;02/04/2012;Madrid, Spain;1;Spain;within a day;50%;0,50;47%;0,47;f;f;False;1;2;email, phone;email, phone;f;False;Centro;Private room in rental unit;Private room;3;10;1;1 shared bath;Shared;1;1;$42.00;42,00;3;Very short stay;1124;No real limit;3;3;1124;1124;30;11240;;t;30;60;90;365;Fully available;08/03/2025;30;6;0;299;6;31/01/2022;01/12/2024;427;4,27;463;417;467;447;49;417;f;False;1;0;1;0;79
793618;06/03/2025;city scrape;23603298;11/11/2014;Madrid, Spain;1;Spain;within an hour;100%;1,00;100%;1,00;t;t;True;22;31;email, phone, work_email;email, phone, work_email;t;True;Centro;Entire rental unit;Entire home/apt;6;30;3;3 baths;Private;3;5;$259.00;259,00;3;Very short stay;1080;No real limit;2;3;1080;1080;30;10800;;t;2;9;24;260;High availability;06/03/2025;494;50;3;196;49;04/03/2013;28/02/2025;479;4,79;477;486;487;486;493;474;t;True;20;20;0;0;338
793622;06/03/2025;city scrape;4181071;18/11/2012;Madrid, Spain;1;Spain;N/A;N/A;;N/A;;f;f;False;1;1;email, phone;email, phone;t;True;Centro;Entire rental unit;Entire home/apt;2;10;1;1 bath;Private;1;1;$91.00;91,00;7;Short stay;1125;No real limit;7;7;1125;1125;70;11250;;t;0;0;0;156;Medium availability;06/03/2025;46;0;0;92;0;11/12/2012;30/09/2023;472;4,72;484;476;493;484;493;476;f;False;1;1;0;0;31
797030;05/03/2025;city scrape;4198169;20/11/2012;Madrid, Spain;1;Spain;within a day;92%;0,92;83%;0,83;f;f;False;1;1;email, phone;email, phone;t;True;San Blas - Canillejas;Entire rental unit;Entire home/apt;3;20;2;2 baths;Private;2;2;$66.00;66,00;4;Short stay;31;Medium stay (up to 3 months);2;4;31;31;40;310;;t;2;6;14;109;Medium availability;05/03/2025;336;32;2;46;30;11/12/2012;24/02/2025;48;0,48;484;469;471;475;457;478;f;False;1;1;0;0;226
